id,Дата,UserID,Продукт,Количество,Цена
3808,2008-12-18,51,Холодильник,3,6941
3809,2006-09-13,145,Внешний жесткий диск,7,35070
3810,2021-02-17,82,Фитнес-браслет,8,10760
3811,2009-08-14,40,Смартфон,4,44177
3812,2007-12-05,277,Электрочайник,18,17778
3813,2008-09-01,10,Фитнес-браслет,3,36988
3814,2010-01-07,156,Соковыжималка,11,8218
3815,2010-06-15,213,Электрическая зубная щетка,19,17709
3816,2018-04-10,199,Портативная колонка,7,780
3817,2005-08-24,203,Планшет,19,41418
3818,2013-07-10,210,Ноутбук,11,30217
3819,2017-08-23,211,Сенсорная лампа,17,47041
3820,2014-06-15,282,Смартфон,4,24025
3821,2005-02-14,219,Портативная колонка,12,35732
3822,2021-02-21,123,Сенсорная лампа,7,11604
3823,2010-06-25,76,Внешний жесткий диск,12,22931
3824,2011-02-07,30,Портативная колонка,12,8490
3825,2024-03-15,188,Смартфон,15,34997
3826,2016-07-17,76,Портативная колонка,17,5976
3827,2011-01-22,65,Электрическая зубная щетка,8,49711
3828,2009-11-08,124,Внешний жесткий диск,15,21475
3829,2008-10-30,115,Электрочайник,11,25773
3830,2008-09-22,25,Цифровая камера,15,20539
3831,2023-04-23,79,Цифровая камера,12,5645
3832,2015-12-29,287,Цифровая камера,19,17298
3833,2005-05-14,257,Электрочайник,4,22143
3834,2010-09-26,174,Соковыжималка,18,3236
3835,2006-10-06,129,Планшет,15,6340
3836,2020-08-15,59,Сенсорная лампа,18,46891
3837,2012-07-11,258,Электрическая зубная щетка,11,44848
3838,2020-11-15,251,Смартфон,2,21244
3839,2015-03-01,53,Электрическая зубная щетка,20,47063
3840,2008-01-21,224,Микроволновая печь,4,30025
3841,2022-06-25,127,Ноутбук,7,38049
3842,2015-02-20,81,Микроволновая печь,10,27805
3843,2005-09-22,247,Сенсорная лампа,15,43692
3844,2022-03-25,226,Сенсорная лампа,12,30294
3845,2008-03-17,264,Стиральная машина,13,48615
3846,2013-01-20,198,Электрическая зубная щетка,7,11487
3847,2006-01-23,225,Цифровая камера,12,49632
3848,2008-03-30,18,Игровая консоль,7,6291
3849,2020-02-15,114,Микроволновая печь,9,48827
3850,2022-01-16,123,Соковыжималка,11,47010
3851,2006-05-11,192,Планшет,3,49283
3852,2022-08-13,277,Фитнес-браслет,11,7004
3853,2022-12-01,209,Смартфон,13,10637
3854,2015-01-10,250,Фитнес-браслет,8,23573
3855,2015-08-28,228,Смартфон,6,26873
3856,2017-06-26,284,Смартфон,12,43944
3857,2012-04-20,241,Холодильник,9,24699
3858,2015-01-14,171,Холодильник,15,35239
3859,2022-05-10,147,Соковыжималка,9,6167
3860,2013-09-17,118,Внешний жесткий диск,2,45393
3861,2024-02-26,55,Фитнес-браслет,20,37675
3862,2015-08-27,294,Робот-пылесос,7,13359
3863,2011-10-30,205,Соковыжималка,5,15817
3864,2013-05-15,296,Фитнес-браслет,7,42695
3865,2011-11-26,68,Фитнес-браслет,2,19524
3866,2011-08-13,104,Робот-пылесос,14,23693
3867,2011-03-14,241,Холодильник,20,14567
3868,2023-06-29,120,Смартфон,7,14065
3869,2004-11-11,296,Смартфон,7,3618
3870,2013-02-06,63,Игровая консоль,14,45842
3871,2005-08-15,240,Электрочайник,16,15975
3872,2008-11-01,1,Холодильник,6,47302
3873,2011-07-23,92,Планшет,18,22155
3874,2019-02-17,140,Планшет,2,2088
3875,2007-09-20,176,Стиральная машина,10,1579
3876,2023-01-27,60,Беспроводные наушники,3,35373
3877,2011-03-29,8,Стиральная машина,12,21020
3878,2014-04-18,219,Портативная колонка,8,20379
3879,2005-12-29,293,Соковыжималка,16,6884
3880,2012-04-16,289,Смартфон,2,23273
3881,2022-07-24,117,Электрочайник,18,37598
3882,2015-02-15,45,Парогенератор,10,10991
3883,2011-07-10,126,Фитнес-браслет,15,37735
3884,2005-03-31,251,Соковыжималка,9,21603
3885,2022-11-17,278,Внешний жесткий диск,6,2548
3886,2019-09-24,245,Микроволновая печь,9,21791
3887,2012-04-18,246,Электрочайник,5,36516
3888,2014-04-06,183,Робот-пылесос,6,24141
3889,2005-08-11,199,Внешний жесткий диск,8,28166
3890,2007-09-27,128,Смартфон,14,27650
3891,2005-10-06,269,Цифровая камера,1,6263
3892,2023-03-13,11,Парогенератор,6,48798
3893,2020-07-13,39,Робот-пылесос,7,27386
3894,2017-08-30,255,Микроволновая печь,9,10012
3895,2009-06-28,291,Умные часы,10,2295
3896,2024-06-10,38,Сенсорная лампа,8,39467
3897,2021-01-20,166,Электрическая зубная щетка,16,20573
3898,2007-06-07,299,Фитнес-браслет,19,37223
3899,2016-01-20,244,Микроволновая печь,19,28561
3900,2006-06-30,230,Фитнес-браслет,20,33346
3901,2015-11-29,26,Электрочайник,20,21453
3902,2010-05-28,77,Ноутбук,11,20900
3903,2020-04-25,240,Стиральная машина,6,30223
3904,2005-01-10,294,Электрическая зубная щетка,8,16146
3905,2012-02-15,58,Внешний жесткий диск,7,23809
3906,2004-11-19,39,Соковыжималка,14,31733
3907,2019-08-07,177,Игровая консоль,10,33659
3908,2005-10-20,197,Портативная колонка,16,5331
3909,2007-03-24,223,Ноутбук,17,49139
3910,2023-11-24,53,Парогенератор,6,45485
3911,2007-12-14,213,Ноутбук,12,40832
3912,2008-08-30,204,Соковыжималка,5,41670
3913,2008-09-02,97,Беспроводные наушники,4,38931
3914,2018-05-05,262,Беспроводные наушники,1,2901
3915,2020-01-10,26,Фитнес-браслет,8,4458
3916,2021-12-17,272,Фитнес-браслет,20,38458
3917,2017-02-01,88,Сенсорная лампа,13,38526
3918,2017-02-07,38,Планшет,19,10963
3919,2014-11-19,238,Парогенератор,17,41135
3920,2022-11-09,234,Электрочайник,2,28075
3921,2009-03-29,207,Цифровая камера,14,4068
3922,2021-02-23,210,Портативная колонка,5,17859
3923,2005-08-09,180,Холодильник,2,20740
3924,2017-11-20,145,Стиральная машина,11,4704
3925,2011-08-20,231,Ноутбук,15,36122
3926,2005-04-23,300,Холодильник,20,36225
3927,2015-10-12,282,Фитнес-браслет,8,34940
3928,2014-02-09,42,Соковыжималка,7,13688
3929,2020-12-18,205,Электрочайник,11,45236
3930,2009-03-19,215,Ноутбук,7,39944
3931,2024-03-30,44,Сенсорная лампа,6,29798
3932,2011-10-06,72,Портативная колонка,19,25894
3933,2012-11-06,76,Фитнес-браслет,3,36482
3934,2015-07-20,17,Парогенератор,11,27153
3935,2009-07-04,155,Робот-пылесос,6,23948
3936,2022-02-02,139,Холодильник,10,26865
3937,2006-06-15,97,Стиральная машина,2,39881
3938,2020-02-04,269,Фитнес-браслет,20,39880
3939,2005-03-08,204,Робот-пылесос,2,39500
3940,2017-01-01,246,Электрочайник,6,46506
3941,2015-01-29,218,Парогенератор,19,16485
3942,2008-06-20,137,Электрочайник,7,26374
3943,2010-10-24,17,Фитнес-браслет,4,16345
3944,2012-08-27,80,Цифровая камера,2,22607
3945,2014-08-26,148,Ноутбук,3,2253
3946,2019-06-19,261,Умные часы,1,6310
3947,2020-08-17,56,Стиральная машина,11,33515
3948,2021-10-26,114,Умные часы,16,15665
3949,2022-11-09,166,Стиральная машина,16,10177
3950,2006-06-20,213,Беспроводные наушники,17,38331
3951,2015-07-28,264,Портативная колонка,4,1027
3952,2010-07-26,197,Стиральная машина,9,6616
3953,2020-01-18,233,Цифровая камера,18,48839
3954,2023-07-18,126,Беспроводные наушники,10,13377
3955,2014-07-01,256,Планшет,18,16099
3956,2016-12-21,187,Смартфон,20,39528
3957,2017-04-29,158,Цифровая камера,12,35515
3958,2019-09-29,125,Смартфон,14,3890
3959,2007-03-11,121,Парогенератор,19,20232
3960,2015-09-18,56,Холодильник,18,3598
3961,2017-06-16,178,Парогенератор,7,18403
3962,2013-01-31,8,Умные часы,3,1069
3963,2021-01-25,243,Парогенератор,10,49767
3964,2010-02-22,13,Парогенератор,17,29133
3965,2005-04-22,246,Парогенератор,6,48706
3966,2007-02-16,107,Смартфон,9,15951
3967,2010-10-15,172,Планшет,10,8671
3968,2019-03-18,6,Стиральная машина,2,36452
3969,2022-01-27,93,Смартфон,8,21482
3970,2005-11-30,55,Холодильник,12,28048
3971,2009-04-09,147,Электрочайник,3,23392
3972,2013-06-13,165,Смартфон,19,1071
3973,2008-02-29,205,Умные часы,1,37841
3974,2018-04-04,26,Парогенератор,19,30714
3975,2009-07-19,136,Стиральная машина,15,25649
3976,2024-06-11,16,Ноутбук,6,36278
3977,2018-02-28,150,Электрочайник,13,23920
3978,2006-03-25,201,Игровая консоль,3,36193
3979,2015-09-05,263,Беспроводные наушники,16,20782
3980,2015-04-13,258,Смартфон,18,36723
3981,2023-02-04,196,Планшет,11,5948
3982,2007-08-23,82,Внешний жесткий диск,8,12770
3983,2010-10-29,208,Беспроводные наушники,17,17953
3984,2024-03-06,31,Умные часы,1,26265
3985,2012-08-14,268,Сенсорная лампа,13,15904
3986,2012-08-30,95,Беспроводные наушники,11,19663
3987,2022-07-06,187,Холодильник,1,14817
3988,2014-12-05,293,Внешний жесткий диск,20,9724
3989,2009-06-13,301,Беспроводные наушники,16,1429
3990,2019-07-11,266,Ноутбук,7,38858
3991,2011-01-28,274,Игровая консоль,19,23002
3992,2008-11-24,179,Робот-пылесос,3,19733
3993,2018-04-21,112,Беспроводные наушники,1,29080
3994,2009-12-03,258,Ноутбук,18,28722
3995,2020-11-22,286,Робот-пылесос,7,38615
3996,2014-11-25,137,Ноутбук,19,14716
3997,2016-05-23,288,Стиральная машина,1,19269
3998,2016-07-11,228,Портативная колонка,2,45794
3999,2010-01-04,148,Электрочайник,12,46056
4000,2020-09-08,16,Стиральная машина,17,45792
4001,2006-05-14,301,Ноутбук,8,49306
4002,2013-01-26,203,Электрочайник,16,43856
4003,2005-05-24,159,Фитнес-браслет,2,6648
4004,2016-07-25,101,Цифровая камера,10,37211
4005,2004-12-02,290,Стиральная машина,5,19529
4006,2004-11-06,195,Электрическая зубная щетка,6,6000
4007,2009-07-27,203,Смартфон,6,14423
4008,2020-09-22,44,Холодильник,3,39293
4009,2010-09-19,156,Смартфон,8,17805
4010,2005-02-15,118,Фитнес-браслет,9,9902
4011,2011-11-10,56,Фитнес-браслет,2,42176
4012,2006-03-28,296,Робот-пылесос,6,27122
4013,2007-12-03,169,Фитнес-браслет,14,14369
4014,2019-06-19,49,Электрическая зубная щетка,20,22591
4015,2020-09-25,262,Ноутбук,5,5250
4016,2018-06-16,227,Стиральная машина,17,3713
4017,2007-10-05,294,Холодильник,9,16675
4018,2020-09-16,100,Внешний жесткий диск,12,30445
4019,2008-07-13,184,Беспроводные наушники,20,6025
4020,2005-03-22,19,Робот-пылесос,19,46218
4021,2010-03-25,29,Соковыжималка,8,10091
4022,2018-07-24,251,Беспроводные наушники,17,2742
4023,2017-04-08,157,Смартфон,12,19990
4024,2016-01-20,89,Цифровая камера,2,42751
4025,2018-01-25,246,Микроволновая печь,6,9054
4026,2024-08-23,226,Беспроводные наушники,9,33344
4027,2024-10-08,285,Смартфон,4,7151
4028,2009-01-09,224,Портативная колонка,3,4011
4029,2013-02-19,278,Беспроводные наушники,5,12675
4030,2006-08-06,36,Цифровая камера,16,46949
4031,2020-12-22,25,Внешний жесткий диск,4,47900
4032,2014-08-09,117,Соковыжималка,6,9908
4033,2014-01-14,232,Холодильник,20,36035
4034,2006-01-09,251,Стиральная машина,18,4291
4035,2017-11-11,113,Смартфон,1,18246
4036,2010-02-24,51,Внешний жесткий диск,9,5306
4037,2006-03-01,198,Соковыжималка,11,37582
4038,2017-12-06,29,Умные часы,20,35400
4039,2024-10-06,185,Портативная колонка,16,2179
4040,2010-01-31,149,Цифровая камера,4,19239
4041,2024-06-12,35,Микроволновая печь,3,909
4042,2019-03-26,136,Беспроводные наушники,8,36126
4043,2008-10-02,187,Ноутбук,20,32852
4044,2018-02-21,247,Соковыжималка,4,15201
4045,2024-04-27,48,Электрическая зубная щетка,18,42479
4046,2018-04-05,267,Цифровая камера,8,42823
4047,2017-02-12,118,Сенсорная лампа,16,700
4048,2006-07-06,16,Игровая консоль,20,13757
4049,2022-03-28,188,Ноутбук,17,32928
4050,2008-05-07,31,Соковыжималка,3,2867
4051,2007-02-16,37,Микроволновая печь,7,28554
4052,2023-02-12,142,Электрическая зубная щетка,16,44164
4053,2012-11-07,256,Микроволновая печь,19,5634
4054,2019-05-29,234,Фитнес-браслет,18,46569
4055,2018-04-12,244,Холодильник,8,19937
4056,2010-07-21,198,Электрическая зубная щетка,6,35685
4057,2022-12-06,300,Портативная колонка,18,4956
4058,2012-01-02,7,Микроволновая печь,10,22592
4059,2011-10-02,211,Умные часы,18,31176
4060,2024-07-26,44,Микроволновая печь,20,46862
4061,2013-12-08,199,Холодильник,20,27669
4062,2007-10-11,131,Соковыжималка,1,20220
4063,2017-07-14,34,Стиральная машина,7,23046
4064,2015-11-02,88,Игровая консоль,8,35292
4065,2022-08-21,263,Внешний жесткий диск,5,48645
4066,2008-03-13,207,Ноутбук,7,24877
4067,2006-05-13,54,Портативная колонка,3,2371
4068,2006-05-11,188,Парогенератор,2,44167
4069,2024-06-21,250,Соковыжималка,9,6813
4070,2018-04-01,60,Парогенератор,12,23491
4071,2011-03-03,194,Фитнес-браслет,11,22050
4072,2013-09-16,139,Сенсорная лампа,6,11207
4073,2023-09-23,264,Цифровая камера,7,49511
4074,2011-12-16,26,Электрочайник,17,5069
4075,2024-10-01,47,Внешний жесткий диск,5,37040
4076,2014-08-14,264,Микроволновая печь,14,42275
4077,2023-07-16,140,Внешний жесткий диск,2,49361
4078,2012-08-22,191,Холодильник,6,10015
4079,2020-09-14,223,Парогенератор,6,40862
4080,2022-10-09,162,Цифровая камера,11,46425
4081,2006-12-28,34,Холодильник,1,6611
4082,2009-11-30,129,Парогенератор,3,18984
4083,2014-10-11,56,Цифровая камера,2,24020
4084,2022-07-16,113,Беспроводные наушники,19,41732
4085,2022-09-07,224,Беспроводные наушники,3,40991
4086,2013-09-06,199,Фитнес-браслет,11,23856
4087,2018-07-19,42,Сенсорная лампа,10,9500
4088,2019-03-19,257,Беспроводные наушники,6,44262
4089,2021-01-29,264,Электрическая зубная щетка,3,5872
4090,2019-03-17,214,Умные часы,9,10533
4091,2007-11-25,7,Умные часы,5,7194
4092,2011-11-18,143,Внешний жесткий диск,11,44167
4093,2016-12-19,74,Беспроводные наушники,8,18279
4094,2007-08-22,70,Ноутбук,14,25113
4095,2013-02-22,273,Электрическая зубная щетка,1,44797
4096,2015-12-01,180,Беспроводные наушники,20,30435
4097,2006-05-17,273,Робот-пылесос,2,49698
4098,2023-04-25,132,Соковыжималка,9,31015
4099,2022-07-28,223,Электрическая зубная щетка,20,6601
4100,2005-11-23,235,Портативная колонка,3,10812
4101,2021-05-10,183,Сенсорная лампа,14,13295
4102,2021-08-16,252,Электрическая зубная щетка,3,19596
4103,2009-08-12,82,Внешний жесткий диск,3,1845
4104,2007-03-05,189,Умные часы,15,15149
4105,2020-06-14,298,Сенсорная лампа,8,33696
4106,2018-10-28,90,Беспроводные наушники,10,30201
4107,2013-06-13,73,Смартфон,8,26612
4108,2009-06-05,79,Портативная колонка,2,27233
4109,2017-03-11,65,Умные часы,5,7916
4110,2020-02-28,227,Соковыжималка,18,23691
4111,2012-01-23,151,Электрическая зубная щетка,18,38567
4112,2010-03-25,256,Робот-пылесос,15,47255
4113,2013-04-04,181,Фитнес-браслет,12,10468
4114,2006-08-27,68,Игровая консоль,12,1504
4115,2015-04-01,216,Электрочайник,7,695
4116,2024-10-16,104,Сенсорная лампа,15,30313
4117,2021-10-15,293,Робот-пылесос,20,38621
4118,2023-03-28,285,Ноутбук,16,7981
4119,2015-05-18,144,Робот-пылесос,11,48573
4120,2008-08-22,297,Фитнес-браслет,4,22089
4121,2019-11-29,299,Игровая консоль,4,27532
4122,2011-01-29,183,Портативная колонка,5,40070
4123,2015-07-03,92,Сенсорная лампа,4,19239
4124,2018-05-06,278,Цифровая камера,3,20096
4125,2008-03-30,288,Робот-пылесос,10,40956
4126,2006-04-24,33,Портативная колонка,9,9539
4127,2008-02-02,200,Цифровая камера,16,45263
4128,2017-01-12,262,Соковыжималка,6,2265
4129,2023-04-03,140,Сенсорная лампа,9,25216
4130,2015-06-02,50,Планшет,2,29950
4131,2023-09-21,222,Электрическая зубная щетка,3,26342
4132,2020-03-26,133,Умные часы,11,16948
4133,2010-03-29,123,Портативная колонка,16,46441
4134,2005-02-08,17,Стиральная машина,10,4601
4135,2018-08-27,192,Парогенератор,7,30925
4136,2016-06-30,3,Планшет,8,10104
4137,2023-03-05,193,Робот-пылесос,4,22081
4138,2008-03-03,196,Стиральная машина,12,12218
4139,2016-06-26,131,Планшет,10,46658
4140,2021-11-06,24,Игровая консоль,10,36027
4141,2020-12-19,182,Парогенератор,4,27441
4142,2012-06-20,188,Умные часы,16,12984
4143,2024-01-16,95,Микроволновая печь,19,16700
4144,2006-03-23,298,Цифровая камера,19,43529
4145,2024-05-13,281,Игровая консоль,8,15193
4146,2018-03-05,152,Игровая консоль,20,13046
4147,2011-07-10,267,Внешний жесткий диск,18,39957
4148,2022-05-19,248,Умные часы,2,15221
4149,2020-01-27,35,Планшет,11,12171
4150,2014-12-25,134,Сенсорная лампа,18,28031
4151,2008-04-03,92,Ноутбук,18,8834
4152,2024-04-11,267,Холодильник,17,10749
4153,2017-07-17,235,Цифровая камера,19,13674
4154,2014-06-15,294,Фитнес-браслет,8,36807
4155,2012-10-31,271,Парогенератор,10,1168
4156,2019-09-16,285,Портативная колонка,9,44440
4157,2007-10-23,218,Робот-пылесос,12,17980
4158,2018-05-20,256,Планшет,1,10123
4159,2018-08-06,209,Электрочайник,10,49973
4160,2021-03-06,85,Парогенератор,1,30895
4161,2023-02-25,241,Планшет,20,39617
4162,2011-04-30,8,Соковыжималка,10,1273
4163,2022-11-26,73,Электрочайник,1,7323
4164,2014-11-07,184,Внешний жесткий диск,10,33884
4165,2009-09-15,50,Планшет,4,44171
4166,2010-05-05,76,Электрочайник,5,27891
4167,2010-08-18,114,Умные часы,3,22489
4168,2015-09-06,138,Электрическая зубная щетка,3,8090
4169,2008-10-23,112,Внешний жесткий диск,10,9807
4170,2006-10-12,137,Стиральная машина,18,20442
4171,2015-05-22,127,Робот-пылесос,8,3508
4172,2021-05-08,180,Фитнес-браслет,1,36853
4173,2008-01-04,266,Микроволновая печь,5,34971
4174,2020-08-19,169,Сенсорная лампа,10,31194
4175,2011-12-03,42,Электрическая зубная щетка,3,31942
4176,2006-03-28,95,Микроволновая печь,7,35613
4177,2011-08-15,194,Робот-пылесос,6,11762
4178,2005-09-15,37,Ноутбук,15,31273
4179,2012-04-17,18,Холодильник,5,3667
4180,2020-04-30,163,Фитнес-браслет,5,27915
4181,2009-06-21,293,Цифровая камера,11,9392
4182,2024-04-30,297,Смартфон,6,36807
4183,2010-07-06,223,Цифровая камера,13,34141
4184,2023-07-02,123,Микроволновая печь,9,33098
4185,2007-04-13,2,Портативная колонка,17,20183
4186,2007-10-05,139,Соковыжималка,16,39399
4187,2008-05-22,161,Микроволновая печь,11,27221
4188,2005-06-18,144,Соковыжималка,20,38717
4189,2014-11-06,255,Электрическая зубная щетка,4,15065
4190,2011-05-05,84,Робот-пылесос,4,29504
4191,2024-10-08,237,Умные часы,11,38401
4192,2006-05-03,162,Холодильник,17,31894
4193,2016-10-24,79,Беспроводные наушники,7,21372
4194,2011-07-05,277,Фитнес-браслет,9,30571
4195,2022-05-24,95,Робот-пылесос,19,44402
4196,2005-01-03,266,Портативная колонка,9,42218
4197,2015-02-03,219,Робот-пылесос,16,13160
4198,2022-06-09,84,Фитнес-браслет,8,1316
4199,2018-07-17,199,Электрочайник,8,16977
4200,2015-12-13,75,Фитнес-браслет,13,38948
4201,2023-08-05,215,Беспроводные наушники,12,43988
4202,2009-11-11,298,Беспроводные наушники,20,35218
4203,2010-06-16,61,Смартфон,17,28087
4204,2007-11-30,150,Внешний жесткий диск,12,10149
4205,2006-04-12,4,Смартфон,11,10182
4206,2008-09-26,179,Планшет,4,28439
4207,2015-06-07,5,Игровая консоль,7,4536
4208,2020-09-28,153,Фитнес-браслет,19,49494
4209,2014-06-26,231,Холодильник,19,2841
4210,2007-06-21,189,Ноутбук,3,28558
4211,2010-09-17,24,Парогенератор,3,1334
4212,2012-09-09,67,Парогенератор,4,36342
4213,2013-03-26,8,Фитнес-браслет,8,45309
4214,2006-06-26,13,Микроволновая печь,4,17802
4215,2015-03-08,248,Внешний жесткий диск,4,5987
4216,2010-12-29,5,Внешний жесткий диск,9,40218
4217,2011-01-05,34,Умные часы,6,36456
4218,2007-03-14,194,Электрическая зубная щетка,7,14920
4219,2007-09-19,292,Смартфон,20,34274
4220,2009-11-10,107,Электрическая зубная щетка,7,9530
4221,2017-03-19,35,Робот-пылесос,9,24887
4222,2019-02-25,220,Электрочайник,15,23876
4223,2006-12-10,7,Смартфон,14,38655
4224,2007-08-05,264,Планшет,15,9466
4225,2016-01-28,227,Беспроводные наушники,3,14531
4226,2011-11-22,115,Игровая консоль,15,28701
4227,2009-04-03,48,Портативная колонка,3,35486
4228,2015-04-11,186,Планшет,2,34620
4229,2012-09-07,156,Смартфон,12,45244
4230,2010-10-29,259,Внешний жесткий диск,11,42391
4231,2006-07-07,48,Внешний жесткий диск,10,4518
4232,2010-09-27,127,Ноутбук,5,28291
4233,2017-01-05,128,Фитнес-браслет,19,33950
4234,2014-05-18,165,Соковыжималка,7,36479
4235,2017-08-23,74,Умные часы,18,38145
4236,2017-03-11,77,Соковыжималка,1,39445
4237,2014-06-17,42,Фитнес-браслет,5,1023
4238,2006-09-02,248,Внешний жесткий диск,4,32189
4239,2016-06-01,169,Парогенератор,18,42372
4240,2008-07-04,141,Стиральная машина,15,26633
4241,2011-04-27,122,Робот-пылесос,5,18071
4242,2007-04-10,190,Электрическая зубная щетка,7,10997
4243,2014-03-04,261,Умные часы,20,16661
4244,2015-04-25,49,Ноутбук,14,7633
4245,2017-06-01,113,Парогенератор,14,11982
4246,2015-04-06,127,Робот-пылесос,13,13224
4247,2008-11-19,218,Цифровая камера,14,15817
4248,2021-02-11,224,Умные часы,2,41988
4249,2009-09-11,223,Фитнес-браслет,6,34510
4250,2018-03-05,83,Умные часы,20,31016
4251,2017-07-16,277,Фитнес-браслет,20,43685
4252,2010-08-08,151,Робот-пылесос,3,21026
4253,2023-01-13,293,Сенсорная лампа,19,19300
4254,2018-09-08,244,Стиральная машина,5,4964
4255,2011-01-18,254,Электрочайник,17,39704
4256,2011-10-05,40,Микроволновая печь,4,36999
4257,2020-12-12,209,Парогенератор,13,14466
4258,2007-02-25,269,Электрическая зубная щетка,15,23039
4259,2009-05-19,148,Беспроводные наушники,12,44754
4260,2015-09-06,222,Планшет,13,29524
4261,2007-07-26,245,Соковыжималка,16,6834
4262,2016-07-11,12,Парогенератор,13,5023
4263,2012-06-11,235,Электрочайник,15,37618
4264,2017-06-05,152,Игровая консоль,3,11345
4265,2015-08-10,244,Портативная колонка,20,38474
4266,2012-11-30,112,Сенсорная лампа,11,30104
4267,2008-05-21,133,Парогенератор,16,41266
4268,2013-01-28,127,Сенсорная лампа,6,46228
4269,2016-01-06,204,Холодильник,20,16467
4270,2018-02-24,41,Игровая консоль,3,1565
4271,2009-01-04,2,Электрическая зубная щетка,4,6254
4272,2018-02-03,113,Микроволновая печь,1,15384
4273,2021-07-09,226,Беспроводные наушники,8,28879
4274,2011-05-31,276,Цифровая камера,20,1380
4275,2016-10-25,58,Холодильник,3,7733
4276,2023-06-10,246,Робот-пылесос,11,43966
4277,2009-10-30,160,Микроволновая печь,15,9112
4278,2010-09-22,94,Микроволновая печь,19,39450
4279,2004-11-29,167,Парогенератор,13,11640
4280,2011-12-26,74,Стиральная машина,11,26972
4281,2017-04-06,125,Фитнес-браслет,12,10190
4282,2018-01-06,154,Электрическая зубная щетка,1,22030
4283,2021-08-26,203,Сенсорная лампа,6,29427
4284,2011-10-20,188,Фитнес-браслет,10,40295
4285,2021-08-14,274,Беспроводные наушники,12,36338
4286,2015-11-28,267,Смартфон,16,20725
4287,2007-06-20,4,Внешний жесткий диск,13,11628
4288,2005-02-12,216,Цифровая камера,12,38097
4289,2008-02-02,292,Умные часы,6,39172
4290,2011-05-30,292,Беспроводные наушники,4,45605
4291,2014-09-22,220,Портативная колонка,3,16404
4292,2022-03-09,274,Стиральная машина,18,36238
4293,2024-09-12,105,Планшет,12,43740
4294,2005-07-28,261,Микроволновая печь,9,49840
4295,2005-10-11,271,Электрическая зубная щетка,19,26382
4296,2021-05-19,119,Умные часы,4,11125
4297,2006-11-01,243,Парогенератор,15,14266
4298,2018-10-14,238,Игровая консоль,19,32959
4299,2009-09-12,180,Планшет,6,28139
4300,2024-08-27,179,Парогенератор,14,20970
4301,2015-09-01,165,Фитнес-браслет,14,14772
4302,2017-06-30,296,Игровая консоль,10,23210
4303,2011-03-15,59,Умные часы,6,24156
4304,2016-03-06,228,Беспроводные наушники,16,34451
4305,2006-09-18,110,Микроволновая печь,4,49769
4306,2016-04-18,262,Робот-пылесос,15,18727
4307,2023-12-04,90,Робот-пылесос,5,23201
4308,2018-04-09,81,Электрочайник,15,9063
4309,2016-05-24,295,Игровая консоль,6,25486
4310,2006-09-08,211,Микроволновая печь,14,12887
4311,2023-07-19,101,Соковыжималка,7,48357
4312,2010-06-14,67,Ноутбук,17,38347
4313,2019-04-17,91,Стиральная машина,5,25951
4314,2022-07-21,11,Внешний жесткий диск,18,25896
4315,2016-11-22,300,Смартфон,20,32981
4316,2017-09-03,48,Умные часы,20,31386
4317,2006-07-25,194,Сенсорная лампа,13,43439
4318,2013-10-19,11,Робот-пылесос,10,42592
4319,2016-12-06,257,Стиральная машина,11,21473
4320,2007-01-23,181,Портативная колонка,15,12286
4321,2009-07-08,194,Стиральная машина,8,21282
4322,2016-02-08,282,Цифровая камера,2,31352
4323,2022-05-31,64,Микроволновая печь,12,46420
4324,2008-02-14,101,Стиральная машина,6,48742
4325,2016-11-28,183,Цифровая камера,1,17800
4326,2005-11-17,99,Робот-пылесос,16,25739
4327,2007-12-07,228,Стиральная машина,1,40756
4328,2004-11-28,119,Смартфон,7,20634
4329,2015-02-18,3,Портативная колонка,4,33909
4330,2006-07-11,131,Парогенератор,14,11745
4331,2019-02-08,292,Фитнес-браслет,6,15643
4332,2005-09-23,65,Микроволновая печь,16,25156
4333,2013-03-11,125,Цифровая камера,20,14193
4334,2008-11-01,182,Планшет,14,21144
4335,2008-04-29,32,Цифровая камера,15,8024
4336,2018-07-11,43,Игровая консоль,18,39025
4337,2016-05-01,272,Ноутбук,19,7893
4338,2018-12-05,173,Ноутбук,14,17028
4339,2015-02-27,151,Робот-пылесос,19,43301
4340,2021-12-24,4,Сенсорная лампа,20,14292
4341,2019-11-15,198,Микроволновая печь,5,25290
4342,2005-06-22,87,Фитнес-браслет,13,22785
4343,2009-10-09,47,Портативная колонка,3,38338
4344,2011-01-18,109,Парогенератор,19,10661
4345,2019-06-27,159,Беспроводные наушники,15,39033
4346,2017-03-12,55,Стиральная машина,13,17435
4347,2020-02-17,261,Ноутбук,9,25971
4348,2017-04-24,59,Соковыжималка,6,42991
4349,2008-12-11,128,Холодильник,6,8689
4350,2012-06-12,175,Смартфон,12,14747
4351,2021-02-03,52,Игровая консоль,1,19997
4352,2021-06-08,9,Соковыжималка,2,16090
4353,2014-07-21,188,Холодильник,5,31269
4354,2005-10-12,60,Внешний жесткий диск,4,3847
4355,2023-08-24,84,Планшет,15,48764
4356,2011-04-24,126,Электрочайник,10,33188
4357,2009-04-28,60,Внешний жесткий диск,18,46015
4358,2017-06-17,169,Портативная колонка,12,1154
4359,2024-08-12,282,Игровая консоль,12,21101
4360,2016-05-19,79,Соковыжималка,6,31226
4361,2015-03-30,221,Холодильник,4,18332
